id_filma,zanr
1832382,drama
1454029,drama
1655442,comedy
1655442,drama
1655442,romance
1568346,crime
1568346,drama
1568346,mystery
1860355,documentary
1860355,sport
1605783,comedy
1605783,fantasy
1605783,romance
0970179,adventure
0970179,drama
0970179,family
1033575,comedy
1033575,drama
1192628,animation
1192628,action
1192628,adventure
1204342,adventure
1204342,comedy
1204342,family
1007029,biography
1007029,drama
1853728,comedy
1853728,drama
1853728,western
2125608,documentary
2125608,biography
2125608,music
0454876,adventure
0454876,drama
0454876,fantasy
1602620,drama
1074638,action
1074638,adventure
1074638,thriller
1045658,comedy
1045658,drama
1045658,romance
1024648,biography
1024648,drama
1024648,history
1707386,drama
1707386,musical
1707386,romance
1790885,drama
1790885,history
1790885,thriller
0443272,biography
0443272,drama
0443272,history
1217209,animation
1217209,adventure
1217209,comedy
1781769,drama
1781769,romance
2024544,biography
2024544,drama
2024544,history
1798709,drama
1798709,romance
1798709,sci-fi
0790636,biography
0790636,drama
1454468,drama
1454468,sci-fi
1454468,thriller
2358891,drama
2294629,animation
2294629,adventure
2294629,comedy
2718492,drama
2396566,documentary
2396566,biography
2396566,history
2334873,comedy
2334873,drama
2334873,romance
1343092,drama
1343092,romance
0816692,adventure
0816692,drama
0816692,sci-fi
2582802,drama
2582802,music
2278388,adventure
2278388,comedy
2278388,crime
2084970,biography
2084970,drama
2084970,thriller
4044364,documentary
4044364,biography
1065073,drama
2245084,animation
2245084,action
2245084,adventure
0470752,drama
0470752,sci-fi
0470752,thriller
2562232,comedy
2562232,drama
2980516,biography
2980516,drama
2980516,romance
3316960,drama
1020072,biography
1020072,drama
1020072,history
2179136,action
2179136,biography
2179136,drama
1392190,action
1392190,adventure
1392190,sci-fi
2096673,animation
2096673,adventure
2096673,comedy
3170832,drama
3170832,thriller
1895587,biography
1895587,crime
1895587,drama
1663202,action
1663202,adventure
1663202,drama
3460252,crime
3460252,drama
3460252,mystery
1596363,biography
1596363,comedy
1596363,drama
2870648,documentary
2870648,biography
2870648,music
3682448,drama
3682448,history
3682448,thriller
3808342,drama
3808342,war
0810819,biography
0810819,crime
0810819,drama
2379713,action
2379713,adventure
2379713,thriller
5275892,documentary
5275892,biography
5275892,crime
2119532,biography
2119532,drama
2119532,history
3783958,comedy
3783958,drama
3783958,music
2948356,animation
2948356,action
2948356,adventure
2543164,drama
2543164,mystery
2543164,sci-fi
4034228,drama
5186714,drama
5186714,thriller
4975722,drama
3040964,animation
3040964,action
3040964,adventure
3183660,adventure
3183660,family
3183660,fantasy
2671706,drama
1386697,action
1386697,adventure
1386697,fantasy
2380307,animation
2380307,adventure
2380307,drama
5027774,comedy
5027774,crime
5027774,drama
1856101,action
1856101,drama
1856101,mystery
6333060,documentary
6333060,sport
5052448,horror
5052448,mystery
5052448,thriller
5726616,drama
5726616,romance
5013056,action
5013056,drama
5013056,history
5580036,biography
5580036,comedy
5580036,drama
4555426,drama
4555426,war
5776858,drama
5776858,romance
5580390,drama
5580390,fantasy
5580390,romance
5639354,drama
4633694,animation
4633694,action
4633694,adventure
6966692,biography
6966692,comedy
6966692,drama
7775622,documentary
7775622,adventure
7775622,sport
1727824,biography
1727824,drama
1727824,music
6155172,drama
1517451,drama
1517451,music
1517451,romance
5083738,biography
5083738,comedy
5083738,drama
7349662,biography
7349662,comedy
7349662,crime
1825683,action
1825683,adventure
1825683,sci-fi
1213641,biography
1213641,drama
1213641,history
6266538,biography
6266538,comedy
6266538,drama
7125860,drama
7125860,romance
6751668,drama
6751668,thriller
7286456,crime
7286456,drama
7286456,thriller
8579674,action
8579674,drama
8579674,history
1950186,action
1950186,biography
1950186,drama
2584384,comedy
2584384,drama
2584384,war
7653254,drama
