id_igralca,id_filma,vloga
0319036,0093565,I
0162361,0093565,I
0874119,0093565,I
0221631,0093565,I
0341055,0093565,I
0213059,0093565,I
0000862,0093565,I
0359834,0093565,I
0397235,0093565,I
0422484,0093565,R
0000664,0092890,I
0000426,0092890,I
0001583,0092890,I
0722407,0092890,I
0922967,0092890,I
0115663,0092890,I
0084105,0092890,I
0697014,0092890,I
0134674,0092890,I
0171286,0092890,I
0428925,0092890,I
0607451,0092890,I
0001431,0092890,I
0874119,0092890,I
0616629,0092890,I
0308449,0092890,I
0329340,0092890,I
0434560,0092890,I
0001915,0092890,R
0000598,0093260,I
0001737,0093260,I
0000212,0093260,I
0002994,0093260,I
0507187,0093260,I
