id,naslov,ocena,cas,leto,oznaka,opis,cena,zasluzek
0055031,Sojenje v Nürnbergu,8.3,179,1961,Approved,"Fictionalized depiction of the 1947 Judges&apos; Trial, the third of 12 trials of Nazi war criminals conducted by the American occupying forces in Nuremberg, Germany, in which former judges of Nazi Germany were tried for their actions.",3000000,12180
0054698,Zajtrk pri Tiffany,7.5,115,1961,Approved,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",2500000,600712
0054953,Navaronska topova,7.5,158,1961,Not Rated,"A team of Allied saboteurs is assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",6000000,20616
0055614,Zgodba z zahodne strani,7.6,153,1961,Approved,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",6000000,44135556
0054997,Hazarder,7.9,134,1961,Approved,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,2125000,8072
0055471,Splendor in the Grass,7.7,124,1961,Approved,"The love of high school sweethearts Deanie and Bud is weighed down by the oppressive expectations of their parents and society in smalltown Kansas in 1928, threatening the future of their relationship.",,
0055499,Såsom i en spegel,7.9,90,1961,Not Rated,"Recently released from a mental hospital, Karin rejoins her emotionally disconnected family in their island home, only to slip from reality as she begins to believe she is being visited by God.",,8939
0055913,Divorzio all&#x27;italiana,7.9,105,1961,Approved,"A married Sicilian baron falls in love with his cousin and vows to wed her, but with divorce illegal he must concoct a crime of passion to do away with his wife.",,131467
0056300,La rivière du hibou,8.1,28,1961,Not Rated,"In 1862, during the American Civil War, a Southern civilian is about to be hanged for attempting to sabotage a railway bridge. When the execution takes place from the bridge, the rope breaks and he begins his escape toward home.",,
0054854,Surogat,7.2,10,1961,,Simple story about the man who comes to the beach and uses inflatable objects for all of his needs.,,
0053714,Le ciel et la boue,7.1,92,1961,,"In September, 1959, six Europeans leave Cook&apos;s Bay on the southern coast of Dutch New Guinea, now West Papua or Irian Jaya, to trek north to the far side of the island. The journey (450 miles, as a crow flies) across unmapped terr...",,
0054100,Munro,6.8,9,1961,,A four-year-old boy is drafted into the army.,,
0055943,Dylan Thomas,6.0,30,1961,,"An atmospheric tribute to the genius of Welsh poet and dramatist Dylan Thomas, using many of the windswept locations where Thomas himself grew up and found his inspiration. The film is hosted/presented by Richard Burton, Thomas&apos;s ...",,
0121293,A Force in Readiness,5.2,26,1961,,A promotional film for life in the United States Marine Corps.,,
0055333,Project Hope,5.4,30,1961,,"Documenting the maiden voyage of the SS Hope, a hospital ship operated by Project HOPE, were it brought medical care to Indonesia and South Vietnam in 1960-1961.",,
0055420,Seawards the Great Ships,6.9,28,1961,,"Documentary about shipbuilding on the Clyde. In 1960, Glasgow and other towns and ports on the River Clyde, on the west coast of Scotland, were still one of the world&apos;s great centres of shipbuilding. The film gives an idea of the ...",,
0056172,Lawrence Arabski,8.3,227,1962,PG,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",15000000,45766917
0056592,Ubiti ptico oponašalko,8.3,129,1962,Approved,A widowed lawyer in Depression-era Alabama defends a black man against a false rape charge while teaching his young children about the sad reality of prejudice.,2000000,602810
0056085,How the West Was Won,7.1,164,1962,G,"A family saga covering several decades of Westward expansion in the 19th century, including the Gold Rush, the Civil War, and the building of the railroads.",15000000,76729
0056197,Najdaljši dan,7.7,178,1962,G,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",10000000,
0056687,What Ever Happened to Baby Jane?,8.0,134,1962,Approved,"A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback.",980000,4451
0056262,The Music Man,7.7,151,1962,G,Traveling con artist Harold Hill targets the naïve residents of a small town in 1910s Iowa by posing as a boys&apos; band leader to raise money before he can skip town.,4240000,
0056241,The Miracle Worker,8.1,106,1962,Approved,"The story of Anne Sullivan&apos;s struggle to teach the blind, deaf and mute child Helen Keller how to understand and communicate.",500000,4139
0055895,Dnevi vina in vrtnic,7.8,117,1962,Approved,An alcoholic marries a young woman and systematically addicts her to booze so that they can share his &quot;passion&quot; together.,,2031
0056541,Sweet Bird of Youth,7.1,120,1962,Approved,"A drifter and a faded film star, both traumatized by Hollywood, arrive to the guy&apos;s hometown, where the old bitter memories revive again.",,60
0055910,Les dimanches de Ville d&#x27;Avray,7.8,111,1962,Not Rated,Story of a lonely young girl who is befriended by an innocent but emotionally disabled veteran of the French Indochina War.,,
0056700,Cudezni svet bratov Grimm,6.4,135,1962,G,"The story of Wilhelm and Jacob Grimm, and three of their stories.",6250000,
0055801,Black Fox: The True Story of Adolf Hitler,6.9,89,1962,,The rise and fall of Nazi Germany in part through the use of classical allegory.,,
0056066,Heureux anniversaire,7.2,15,1962,,"A woman is preparing a romantic dinner for two for her and her husband to celebrate their wedding anniversary. Her husband is out running a series of errands, most of his stops to pick up anniversary gifts for his wife. But the an...",,
0056075,The Hole,6.1,15,1962,,Two men discuss the nature of accidents and the possibility of nuclear war.,,
0056937,Kleopatra,7.0,320,1963,Approved,Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,44000000,57779280
0057193,"It&#x27;s a Mad, Mad, Mad, Mad World",7.5,210,1963,Approved,"Several different motorists witness a single car crash in the California desert and, after the driver&apos;s dying words indicate the location of a hidden stash of loot, turn against each other in a mad dash across the state to get to it.",9400000,46333064
0056801,Osem in pol,8.0,138,1963,Not Rated,A harried movie director retreats into his memories and fantasies.,,261058
0057163,Hud,7.8,112,1963,Approved,"Honest, hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant, egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",2500000,
0057187,Irma la Douce,7.3,147,1963,Approved,"When a policeman falls in love with a French prostitute in Paris, he doesn&apos;t want her to be with other men, so he creates an alter-ego who will become her only customer.",5000000,52
0057590,Tom Jones,6.4,129,1963,Not Rated,The romantic and chivalrous adventures of adopted bastard Tom Jones in 18th-century England.,1000000,
0057251,Lilies of the Field,7.5,94,1963,Approved,A travelling handyman becomes the answer to the prayers of nuns who wish to build a chapel in the desert.,240000,
0057171,"Ieri, oggi, domani",7.2,118,1963,Not Rated,Stories about three very different women and the men they attract.,,
0057634,The V.I.P.s,6.3,119,1963,Not Rated,"As fog delays departure for a group of travelers bound for New York City, they wait at the lounge of London&apos;s Heathrow airport, each passenger at a moment of crisis in his or her life.",4000000,
0056825,America America,7.7,174,1963,Approved,A young Greek stops at nothing to secure a passage to America.,,
0057400,Papa&#x27;s Delicate Condition,6.5,98,1963,Approved,"If Jack Griffith&apos;s wife doesn&apos;t like the color of a neighbor&apos;s house, he&apos;ll arrange for it to be a house of a different color. If the owner of the ice cream parlor doesn&apos;t believe in selling triple banana splits for a penny, Jack ...",,
0056965,The Critic,6.8,4,1963,Approved,"Mel Brooks is an old man watching abstract animations. He doesn&apos;t understand them, so he heckles with strange commentary, to the annoyance of those around him.",,
0057459,Robert Frost: A Lover&#x27;s Quarrel with the World,6.5,41,1963,,"Acclaimed poet Robert Frost reminisces on his career. He is also seen giving lectures at Amherst and Sarah Lawrence Colleges, in daily life at his rural Vermont home, and receiving the Congressional Gold Medal from President Kennedy.",,
0059613,Le poulet,7.0,15,1963,,"A father, mother, and son go to visit a chicken farm. The son catches and brings home a chicken. The father plans to eat it if the chicken doesn&apos;t lay eggs. The boy aims to save the chicken and comedy ensues.",,
0056920,Chagall,6.0,25,1963,,Chagall is a 1963 short documentary film directed by Lauro Venturi which focuses on the work of artist Marc Chagall.,,
0058331,Mary Poppins,7.8,139,1964,G,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",6000000,103126221
0058150,Goldfinger,7.7,110,1964,Approved,"While investigating a gold magnate&apos;s smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",3000000,51220312
0058385,Moja draga dama,7.7,170,1964,G,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make a crude flower girl, Eliza Doolittle, presentable in high society.",17000000,72685970
0057831,Grk Zorba,7.6,142,1964,Not Rated,A reserved English writer travelling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,783000,1358
0058404,The Night of the Iguana,7.6,125,1964,Approved,An ostracized Episcopal clergyman leads a busload of middle-aged Baptist women on a tour of the Mexican coast and comes to terms with the failure haunting his life.,3000000,4357
0058092,Father Goose,7.3,118,1964,Approved,"During World War II, a man persuaded to live on an isolated island and spot aircraft finds himself responsible for a teacher and several students, all female.",,
0057877,Becket,7.7,148,1964,PG-13,"King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God&apos;s divine will rather than the King&apos;s.",3000000,149327
0058672,Topkapi,6.9,120,1964,Unrated,A conman gets mixed up with a group of thieves who plan to rob an Istanbul museum to steal a jewelled dagger.,,
0057812,7 Faces of Dr. Lao,7.1,100,1964,Approved,A mysterious circus comes to a western town bearing wonders and characters that entertain the inhabitants and teach valuable lessons.,,
